source_index,Class,original_label,attack_type,poisoned,integrity_match,integrity_risk,anomaly_score,anomaly_norm,risk_score,poisonshield_flag
-1,Benign,Benign,clean,0,1,0,0.08490593246285905,0.7023831537705154,0.07023831537705154,0
-1,Benign,Benign,clean,0,1,0,-0.11581539564948451,0.1042506767770659,0.01042506767770659,0
-1,Benign,Benign,clean,0,1,0,-0.13100980852219313,0.058972619415231076,0.005897261941523108,0
-1,Benign,Benign,clean,0,1,0,0.09146487755840971,0.7219282520087553,0.07219282520087554,0
-1,Benign,Benign,clean,0,1,0,0.06349636582051221,0.6385844670660519,0.06385844670660519,0
-1,Benign,Benign,clean,0,1,0,-0.1269259996521271,0.07114202232817546,0.0071142022328175465,0
-1,Benign,Benign,clean,0,1,0,-0.13122725387070633,0.05832465078060689,0.005832465078060689,0
-1,Benign,Benign,clean,0,1,0,-0.14740759591249158,0.010108608394530705,0.0010108608394530706,0
-1,Benign,Benign,clean,0,1,0,0.09091177897414127,0.7202800652946615,0.07202800652946616,0
-1,Benign,Benign,clean,0,1,0,0.06349636582051221,0.6385844670660519,0.06385844670660519,0
-1,Benign,Benign,clean,0,1,0,-0.12541300173887726,0.07565062735808803,0.007565062735808804,0
-1,Benign,Benign,clean,0,1,0,-0.12612559284507513,0.07352716650097829,0.007352716650097829,0
-1,Benign,Benign,clean,0,1,0,-0.14875365146773456,0.006097477385186012,0.0006097477385186012,0
-1,Benign,Benign,clean,0,1,0,0.08362276301814597,0.6985594180191309,0.0698559418019131,0
-1,Benign,Benign,clean,0,1,0,-0.12715077855465567,0.0704722003266488,0.007047220032664881,0
-1,Benign,Benign,clean,0,1,0,-0.125857379078668,0.07432642070068668,0.0074326420700686685,0
-1,Benign,Benign,clean,0,1,0,-0.047622846371721594,0.30745867064395127,0.030745867064395128,0
-1,Benign,Benign,clean,0,1,0,-0.09397856669774218,0.16932256880479052,0.016932256880479054,0
-1,Benign,Benign,clean,0,1,0,-0.03460755543021704,0.34624313008752045,0.034624313008752045,0
-1,Benign,Benign,clean,0,1,0,0.0832936975458719,0.6975788309142362,0.06975788309142363,0
-1,Benign,Benign,clean,0,1,0,-0.12858345327424692,0.06620295157857664,0.0066202951578576644,0
-1,Benign,Benign,clean,0,1,0,-0.12739651665691243,0.06973992169349713,0.006973992169349713,0
-1,Benign,Benign,clean,0,1,0,0.09391664862691307,0.7292343211545513,0.07292343211545514,0
-1,Benign,Benign,clean,0,1,0,-0.12865478548072484,0.06599038767342869,0.006599038767342869,0
-1,Benign,Benign,clean,0,1,0,-0.12739651665691243,0.06973992169349713,0.006973992169349713,0
-1,Benign,Benign,clean,0,1,0,0.10380555673580516,0.7587024258027115,0.07587024258027115,0
-1,Benign,Benign,clean,0,1,0,-0.1275339741333547,0.06933031011091695,0.006933031011091695,0
-1,Benign,Benign,clean,0,1,0,-0.12739651665691243,0.06973992169349713,0.006973992169349713,0
-1,Benign,Benign,clean,0,1,0,0.10763172844788715,0.7701040919090107,0.07701040919090107,0
-1,Benign,Benign,clean,0,1,0,-0.12842831670909793,0.06666524534106555,0.006666524534106555,0
-1,Benign,Benign,clean,0,1,0,-0.10284908425067851,0.1428891813514051,0.014288918135140511,0
-1,Benign,Benign,clean,0,1,0,0.11479686894943764,0.7914556008717244,0.07914556008717244,0
-1,Benign,Benign,clean,0,1,0,-0.12764618088755902,0.0689959435318454,0.006899594353184541,0
-1,Benign,Benign,clean,0,1,0,-0.12262329929540217,0.08396370324435615,0.008396370324435616,0
-1,Benign,Benign,clean,0,1,0,0.1161753000710879,0.7955632083138995,0.07955632083138996,0
-1,Benign,Benign,clean,0,1,0,-0.1284158852505401,0.06670229002968814,0.006670229002968814,0
-1,Benign,Benign,clean,0,1,0,-0.10240041269919431,0.1442261843942284,0.014422618439422842,0
-1,Benign,Benign,clean,0,1,0,0.12752148555486742,0.8293738755293025,0.08293738755293026,1
-1,Benign,Benign,clean,0,1,0,-0.12801345040615675,0.06790151161995561,0.006790151161995561,0
-1,Benign,Benign,clean,0,1,0,-0.10240041269919431,0.1442261843942284,0.014422618439422842,0
-1,Benign,Benign,clean,0,1,0,0.14209651638855292,0.8728062271223971,0.08728062271223971,1
-1,Benign,Benign,clean,0,1,0,-0.12785807575714253,0.06836451485210265,0.0068364514852102655,0
-1,Benign,Benign,clean,0,1,0,-0.10140594240125061,0.14718962125566926,0.014718962125566927,0
-1,Benign,Benign,clean,0,1,0,0.14956304894735906,0.895055858768175,0.0895055858768175,1
-1,Benign,Benign,clean,0,1,0,-0.1277342297431664,0.06873356543482823,0.006873356543482823,0
-1,Benign,Benign,clean,0,1,0,-0.12620402771806621,0.07329343725403664,0.0073293437254036645,0
-1,Benign,Benign,clean,0,1,0,0.14231510642443246,0.8734576068279635,0.08734576068279636,1
-1,Benign,Benign,clean,0,1,0,-0.1282922248713388,0.06707078743658168,0.006707078743658168,0
-1,Benign,Benign,clean,0,1,0,-0.12665193442304362,0.07195871338871745,0.007195871338871746,0
-1,Benign,Benign,clean,0,1,0,-0.04287695917881146,0.3216010106180971,0.032160101061809714,0
-1,Benign,Benign,clean,0,1,0,-0.09720874968420812,0.1596968983839791,0.015969689838397912,0
-1,Benign,Benign,clean,0,1,0,-0.062084291772846356,0.26436479397410895,0.026436479397410895,0
-1,Benign,Benign,clean,0,1,0,0.13542992722028424,0.8529403587076443,0.08529403587076444,1
-1,Benign,Benign,clean,0,1,0,-0.1282922248713388,0.06707078743658168,0.006707078743658168,0
-1,Benign,Benign,clean,0,1,0,-0.12819850544333095,0.0673500633568036,0.00673500633568036,0
-1,Benign,Benign,clean,0,1,0,0.11904442952820782,0.8041129699418292,0.08041129699418292,1
-1,Benign,Benign,clean,0,1,0,-0.1279691972030344,0.06803338239944573,0.006803338239944574,0
-1,Benign,Benign,clean,0,1,0,-0.12939737592347134,0.06377753134625741,0.006377753134625741,0
-1,Benign,Benign,clean,0,1,0,0.10871406642623183,0.7733293669807713,0.07733293669807713,0
-1,Benign,Benign,clean,0,1,0,-0.12842020628936973,0.06668941370168324,0.006668941370168324,0
-1,Benign,Benign,clean,0,1,0,-0.12939737592347134,0.06377753134625741,0.006377753134625741,0
-1,Benign,Benign,clean,0,1,0,0.10749182871695584,0.7696872026158819,0.07696872026158819,0
-1,Benign,Benign,clean,0,1,0,-0.04118882471090751,0.3266315076772848,0.03266315076772849,0
-1,Benign,Benign,clean,0,1,0,-0.125384868586152,0.0757344617591626,0.00757344617591626,0
-1,Benign,Benign,clean,0,1,0,-0.12906007612676756,0.06478265603723637,0.0064782656037236375,0
-1,Benign,Benign,clean,0,1,0,-0.14183797052910696,0.026705618078647908,0.002670561807864791,0
-1,Benign,Benign,clean,0,1,0,0.08572598779785812,0.70482684888457,0.070482684888457,0
-1,Benign,Benign,clean,0,1,0,-0.125384868586152,0.0757344617591626,0.00757344617591626,0
-1,Benign,Benign,clean,0,1,0,-0.13673476831698322,0.04191272640361676,0.004191272640361676,0
-1,Benign,Benign,clean,0,1,0,0.028759733385029573,0.5350722583912602,0.05350722583912602,0
-1,Benign,Benign,clean,0,1,0,-0.058227039806262704,0.27585907659398695,0.027585907659398695,0
-1,Benign,Benign,clean,0,1,0,-0.1245109108826889,0.0783387813443106,0.00783387813443106,0
-1,Benign,Benign,clean,0,1,0,-0.13072006592326818,0.05983602770380364,0.005983602770380365,0
-1,Benign,Benign,clean,0,1,0,-0.12799717194043458,0.06795002006255918,0.006795002006255918,0
-1,Benign,Benign,clean,0,1,0,0.01938663289830167,0.507141216563472,0.0507141216563472,0
-1,Benign,Benign,clean,0,1,0,-0.12458302523912046,0.07812388669885939,0.007812388669885939,0
-1,Benign,Benign,clean,0,1,0,-0.1304922970268177,0.06051475963277808,0.006051475963277809,0
-1,Benign,Benign,clean,0,1,0,-0.0014696476980789464,0.4449912751930093,0.044499127519300935,0
-1,Benign,Benign,clean,0,1,0,-0.11626310258319728,0.10291654821311541,0.010291654821311542,0
-1,Benign,Benign,clean,0,1,0,-0.13153428360152913,0.057409728310061636,0.005740972831006164,0
-1,Benign,Benign,clean,0,1,0,-0.0036279601778516635,0.4385596876691873,0.04385596876691873,0
-1,Benign,Benign,clean,0,1,0,-0.1154531191430277,0.10533022993766611,0.010533022993766612,0
-1,Benign,Benign,clean,0,1,0,-0.1310757575820955,0.05877609682878865,0.005877609682878865,0
-1,Benign,Benign,clean,0,1,0,0.019559338263820614,0.5076558638560112,0.05076558638560113,0
-1,Benign,Benign,clean,0,1,0,-0.11436727510121752,0.1085659527801982,0.01085659527801982,0
-1,Benign,Benign,clean,0,1,0,-0.13420168172963465,0.04946110887586541,0.004946110887586542,0
-1,Benign,Benign,clean,0,1,0,-0.04299049244009995,0.3212626911607964,0.032126269116079645,0
-1,Benign,Benign,clean,0,1,0,-0.10558573706131275,0.13473418885663857,0.013473418885663857,0
-1,Benign,Benign,clean,0,1,0,-0.059512154030146036,0.27202954556617,0.027202954556617,0
-1,Benign,Benign,clean,0,1,0,0.028578154652591503,0.5345311692203988,0.053453116922039884,0
-1,Benign,Benign,clean,0,1,0,-0.11428029401844764,0.10882514900502394,0.010882514900502394,0
-1,Benign,Benign,clean,0,1,0,-0.13420168172963465,0.04946110887586541,0.004946110887586542,0
-1,Benign,Benign,clean,0,1,0,0.02372778066655523,0.5200774674942489,0.05200774674942489,0
-1,Benign,Benign,clean,0,1,0,-0.11438863755057105,0.10850229449900489,0.01085022944990049,0
-1,Benign,Benign,clean,0,1,0,-0.13420168172963465,0.04946110887586541,0.004946110887586542,0
-1,Benign,Benign,clean,0,1,0,0.010413564707391854,0.4804022369356764,0.04804022369356764,0
-1,Benign,Benign,clean,0,1,0,-0.11896906012349401,0.09485302501187937,0.009485302501187938,0
-1,Benign,Benign,clean,0,1,0,-0.13492786958482017,0.047297130863814985,0.004729713086381499,0
-1,Benign,Benign,clean,0,1,0,0.017540643147114787,0.5016403241931109,0.05016403241931109,0
-1,Benign,Benign,clean,0,1,0,-0.11943304903187574,0.09347037754896242,0.009347037754896243,0
-1,Benign,Benign,clean,0,1,0,-0.1359141127517799,0.04435821015260227,0.0044358210152602275,0
-1,Benign,Benign,clean,0,1,0,0.04973451310784249,0.5975753170745719,0.05975753170745719,0
-1,Benign,Benign,clean,0,1,0,-0.11867292273568769,0.09573548922714115,0.009573548922714115,0
-1,Benign,Benign,clean,0,1,0,-0.1368684608886141,0.041514333916992496,0.00415143339169925,0
-1,Benign,Benign,clean,0,1,0,0.05333354578724947,0.6083001281923481,0.060830012819234815,0
-1,Benign,Benign,clean,0,1,0,-0.11782815121701606,0.09825283646526711,0.009825283646526711,0
-1,Benign,Benign,clean,0,1,0,-0.13637208826311803,0.04299348210115328,0.0042993482101153285,0
-1,Benign,Benign,clean,0,1,0,0.05183577422340002,0.6038368963879321,0.06038368963879322,0
-1,Benign,Benign,clean,0,1,0,-0.1186227678015151,0.09588494666294145,0.009588494666294146,0
-1,Benign,Benign,clean,0,1,0,-0.13719893293083757,0.04052955535334346,0.004052955535334346,0
-1,Benign,Benign,clean,0,1,0,0.0526917037882485,0.6063874936541489,0.06063874936541489,0
-1,Benign,Benign,clean,0,1,0,-0.05604878216093184,0.2823500990138986,0.028235009901389864,0
-1,Benign,Benign,clean,0,1,0,-0.11918207449836632,0.09421826030164254,0.009421826030164254,0
-1,Benign,Benign,clean,0,1,0,-0.1362719521693304,0.043291879139359946,0.0043291879139359946,0
-1,Benign,Benign,clean,0,1,0,-0.14188372364741042,0.026569277679556358,0.002656927767955636,0
-1,Benign,Benign,clean,0,1,0,0.06183868319829877,0.6336447139156614,0.06336447139156613,0
-1,Benign,Benign,clean,0,1,0,-0.11861395058478558,0.09591122121847678,0.009591122121847678,0
-1,Benign,Benign,clean,0,1,0,-0.1376348233954327,0.03923063886181749,0.00392306388618175,0
-1,Benign,Benign,clean,0,1,0,0.05389573822924565,0.6099754138286108,0.06099754138286108,0
-1,Benign,Benign,clean,0,1,0,-0.11900506658161353,0.09474572883072452,0.009474572883072453,0
-1,Benign,Benign,clean,0,1,0,-0.1376348233954327,0.03923063886181749,0.00392306388618175,0
-1,Benign,Benign,clean,0,1,0,-0.04309354961137546,0.3209555895602507,0.032095558956025075,0
-1,Benign,Benign,clean,0,1,0,-0.11380576571445267,0.11023920296999745,0.011023920296999746,0
-1,Benign,Benign,clean,0,1,0,-0.10060306050623619,0.14958214097997774,0.014958214097997774,0
-1,Benign,Benign,clean,0,1,0,0.05455056028387584,0.6119267278280213,0.06119267278280213,0
-1,Benign,Benign,clean,0,1,0,-0.11861395058478558,0.09591122121847678,0.009591122121847678,0
-1,Benign,Benign,clean,0,1,0,-0.1362719521693304,0.043291879139359946,0.0043291879139359946,0
-1,Benign,Benign,clean,0,1,0,0.0630587592204036,0.6372804366367337,0.06372804366367338,0
-1,Benign,Benign,clean,0,1,0,-0.1351028700555028,0.04677564435319442,0.004677564435319442,0
-1,Benign,Benign,clean,0,1,0,-0.13672947756245202,0.04192849240189245,0.004192849240189245,0
-1,Benign,Benign,clean,0,1,0,0.0630587592204036,0.6372804366367337,0.06372804366367338,0
-1,Benign,Benign,clean,0,1,0,-0.13782826280442328,0.03865420588413748,0.0038654205884137483,0
-1,Benign,Benign,clean,0,1,0,-0.1362719521693304,0.043291879139359946,0.0043291879139359946,0
-1,Benign,Benign,clean,0,1,0,0.033721901872080795,0.5498590982170588,0.05498590982170588,0
-1,Benign,Benign,clean,0,1,0,-0.13698663657250326,0.0411621804353981,0.00411621804353981,0
-1,Benign,Benign,clean,0,1,0,-0.13716593205824001,0.040627895145409154,0.004062789514540916,0
-1,Benign,Benign,clean,0,1,0,0.02948399426194903,0.5372304941720578,0.053723049417205786,0
-1,Benign,Benign,clean,0,1,0,-0.13608097616907538,0.0438609713686367,0.004386097136863671,0
-1,Benign,Benign,clean,0,1,0,-0.1376348233954327,0.03923063886181749,0.00392306388618175,0
-1,Benign,Benign,clean,0,1,0,0.026922513736688303,0.5295975001810697,0.05295975001810697,0
-1,Benign,Benign,clean,0,1,0,-0.13481053704637297,0.0476467718437415,0.00476467718437415,0
-1,Benign,Benign,clean,0,1,0,-0.13769417686668872,0.03905377056827647,0.003905377056827647,0
-1,Benign,Benign,clean,0,1,0,0.02691842577890502,0.5295853184147484,0.052958531841474844,0
-1,Benign,Benign,clean,0,1,0,-0.11087106735674879,0.11898435434195115,0.011898435434195116,0
-1,Benign,Benign,clean,0,1,0,-0.13716593205824001,0.040627895145409154,0.004062789514540916,0
-1,Benign,Benign,clean,0,1,0,0.012661009436053194,0.4870994309763002,0.04870994309763002,0
-1,Benign,Benign,clean,0,1,0,-0.11011636163225708,0.12123331317774916,0.012123331317774917,0
-1,Benign,Benign,clean,0,1,0,-0.1359141127517799,0.04435821015260227,0.0044358210152602275,0
-1,Benign,Benign,clean,0,1,0,-0.01650716860294127,0.40018074254432184,0.040018074254432184,0
-1,Benign,Benign,clean,0,1,0,-0.09269220058698108,0.17315583034897147,0.017315583034897147,0
-1,Benign,Benign,clean,0,1,0,-0.0903183134226328,0.18022981208807132,0.01802298120880713,0
-1,Benign,Benign,clean,0,1,0,-0.13672947756245202,0.04192849240189245,0.004192849240189245,0
-1,Benign,Benign,clean,0,1,0,-0.08977124451460672,0.18186003088007036,0.018186003088007035,0
-1,Benign,Benign,clean,0,1,0,-0.007187081603275081,0.42795380869195443,0.042795380869195446,0
-1,Benign,Benign,clean,0,1,0,-0.09070095571052228,0.17908957063186853,0.017908957063186855,0
-1,Benign,Benign,clean,0,1,0,-0.1376348233954327,0.03923063886181749,0.00392306388618175,0
-1,Benign,Benign,clean,0,1,0,-0.04437123634566137,0.31714819181937703,0.031714819181937706,0
-1,Benign,Benign,clean,0,1,0,0.0793043414735346,0.6856908893008744,0.06856908893008744,0
-1,Benign,Benign,clean,0,1,0,-0.10056688890032289,0.14968992928750446,0.014968992928750447,0
-1,Benign,Benign,clean,0,1,0,-0.08825553634203986,0.18637671225211272,0.01863767122521127,0
-1,Benign,Benign,clean,0,1,0,-0.08946014184463968,0.18278709036267055,0.018278709036267056,0
-1,Benign,Benign,clean,0,1,0,-0.01701850933987059,0.39865699066183125,0.039865699066183126,0
-1,Benign,Benign,clean,0,1,0,-0.09717579924536834,0.15979508788773839,0.015979508788773838,0
-1,Benign,Benign,clean,0,1,0,-0.13370248932806256,0.050948659752778236,0.005094865975277824,0
-1,Benign,Benign,clean,0,1,0,-0.022351054086030164,0.38276646110179546,0.03827664611017955,0
-1,Benign,Benign,clean,0,1,0,-0.09848569716293826,0.1558917035617532,0.01558917035617532,0
-1,Benign,Benign,clean,0,1,0,-0.14258161531147473,0.024489619909126348,0.002448961990912635,0
-1,Benign,Benign,clean,0,1,0,-0.021332392650414367,0.38580198549490613,0.038580198549490616,0
-1,Benign,Benign,clean,0,1,0,-0.09848569716293826,0.1558917035617532,0.01558917035617532,0
-1,Benign,Benign,clean,0,1,0,-0.14078770184308592,0.029835329388284204,0.0029835329388284205,0
-1,Benign,Benign,clean,0,1,0,0.00807960176836564,0.4734472259906048,0.04734472259906048,0
-1,Benign,Benign,clean,0,1,0,-0.09942295716862598,0.15309874850281135,0.015309874850281137,0
-1,Benign,Benign,clean,0,1,0,-0.14156674500053218,0.02751384707332405,0.0027513847073324053,0
-1,Benign,Benign,clean,0,1,0,0.008387338928868782,0.47436425654139736,0.04743642565413974,0
-1,Benign,Benign,clean,0,1,0,-0.0996035997223445,0.1525604490648682,0.015256044906486821,0
-1,Benign,Benign,clean,0,1,0,-0.14186966522164035,0.02661117059202145,0.002661117059202145,0
-1,Benign,Benign,clean,0,1,0,0.01242050846948406,0.4863827585618331,0.04863827585618331,0
-1,Benign,Benign,clean,0,1,0,-0.0936627454126735,0.17026368935885372,0.017026368935885373,0
-1,Benign,Benign,clean,0,1,0,-0.10067080880948448,0.14938025680147465,0.014938025680147467,0
-1,Benign,Benign,clean,0,1,0,-0.1426853283619562,0.024180563844360292,0.0024180563844360295,0
-1,Benign,Benign,clean,0,1,0,-0.12975463917845886,0.06271291724842304,0.006271291724842304,0
-1,Benign,Benign,clean,0,1,0,-0.05519165450080621,0.284904266502087,0.028490426650208702,0
-1,Benign,Benign,clean,0,1,0,-0.1011001383119911,0.14810089141865435,0.014810089141865435,0
-1,Benign,Benign,clean,0,1,0,-0.1418636197583371,0.026629185558214363,0.0026629185558214364,0
-1,Benign,Benign,clean,0,1,0,-0.04651430794397571,0.3107620208253479,0.03107620208253479,0
-1,Benign,Benign,clean,0,1,0,-0.10171355164922874,0.14627297187331628,0.014627297187331629,0
-1,Benign,Benign,clean,0,1,0,-0.1428028988574213,0.02383021377276978,0.0023830213772769782,0
-1,Benign,Benign,clean,0,1,0,-0.03848969600236224,0.33467468154101454,0.033467468154101454,0
