source_index,Class,original_label,attack_type,poisoned,integrity_match,integrity_risk,anomaly_score,anomaly_norm,risk_score,poisonshield_flag
-1,Adware,Adware,clean,0,1,0,-0.1741580838016759,0.07574555851428111,0.007574555851428111,0
-1,Adware,Adware,clean,0,1,0,-0.16066701083975765,0.12711196825126347,0.012711196825126348,0
-1,Benign,Adware,label_flipping,1,0,1,-0.1833072556696388,0.04091066345067662,0.9040910663450676,1
-1,Adware,Adware,clean,0,1,0,-0.18903007473866673,0.019121390649315506,0.0019121390649315508,0
-1,Adware,Adware,missing_value_injection,1,0,1,-0.17517756050576516,0.07186396523794392,0.9071863965237944,1
-1,Adware,Adware,clean,0,1,0,-0.17243682047303766,0.08229916011836758,0.008229916011836758,0
-1,Adware,Adware,clean,0,1,0,-0.17794093365416647,0.06134259619653193,0.006134259619653193,0
-1,Adware,Adware,clean,0,1,0,-0.10531462657573287,0.33786268156002286,0.03378626815600229,0
-1,Adware,Adware,clean,0,1,0,-0.15956992988616697,0.13128903481489762,0.013128903481489762,0
-1,Benign,Adware,label_flipping,1,0,1,-0.1917716951177853,0.008682843905510662,0.9008682843905511,1
-1,Adware,Adware,gaussian_noise_injection,1,0,1,-0.19283016112384438,0.0046528013200639595,0.9004652801320064,1
-1,Adware,Adware,outlier_injection,1,0,1,-0.12696861842066587,0.2554164728197842,0.9255416472819784,1
-1,Benign,Adware,label_flipping,1,0,1,-0.07858707964423756,0.43962613142223494,0.9439626131422235,1
-1,Adware,Adware,clean,0,1,0,-0.17008682759328786,0.09124660984908606,0.009124660984908606,0
-1,Benign,Adware,label_flipping,1,0,1,-0.17373496946202582,0.07735653968660205,0.9077356539686602,1
-1,Benign,Adware,label_flipping,1,0,1,-0.15660030478980286,0.1425956951447055,0.9142595695144706,1
-1,Adware,Adware,clean,0,1,0,-0.16886790482907083,0.095887581424975,0.009588758142497501,0
-1,Adware,Adware,clean,0,1,0,-0.14951178420015837,0.16958479038305352,0.016958479038305354,0
-1,Adware,Adware,outlier_injection,1,0,1,-0.18664344670244287,0.028208326428588948,0.902820832642859,1
-1,Adware,Adware,outlier_injection,1,0,1,-0.16651490739850217,0.10484647079350984,0.9104846470793511,1
-1,Adware,Adware,outlier_injection,1,0,1,-0.1783921643379967,0.05962456381638337,0.9059624563816384,1
-1,Adware,Adware,clean,0,1,0,-0.12677120233216937,0.2561681221303325,0.025616812213033253,0
-1,Adware,Adware,clean,0,1,0,-0.18961622142980034,0.016889674077347205,0.0016889674077347205,0
-1,Adware,Adware,gaussian_noise_injection,1,0,1,-0.19104266263175718,0.011458589133084174,0.9011458589133085,1
-1,Adware,Adware,clean,0,1,0,-0.16328140486771214,0.11715782781833406,0.011715782781833406,0
-1,Adware,Adware,clean,0,1,0,-0.1766449416266171,0.06627700413360815,0.0066277004133608155,0
-1,Adware,Adware,feature_poisoning,1,0,1,-0.19113104200745246,0.011122090232138615,0.9011122090232139,1
-1,Adware,Adware,clean,0,1,0,-0.19325762494234883,0.0030252597812246984,0.00030252597812246984,0
-1,Adware,Adware,outlier_injection,1,0,1,-0.16460077303891413,0.11213441668808566,0.9112134416688086,1
-1,Benign,Adware,backdoor_injection,1,0,1,-0.14942402293857338,0.16991893585349427,0.9169918935853495,1
-1,Adware,Adware,gaussian_noise_injection,1,0,1,-0.18921005809093155,0.018436115382895468,0.9018436115382895,1
-1,Adware,Adware,clean,0,1,0,-0.10667515333931349,0.33268256168419974,0.033268256168419975,0
-1,Benign,Adware,label_flipping,1,0,1,-0.1933436981499176,0.002697541470024878,0.9002697541470025,1
-1,Adware,Adware,gaussian_noise_injection,1,0,1,-0.18643038065826195,0.029019561958730122,0.902901956195873,1
-1,Adware,Adware,clean,0,1,0,-0.07053765398680134,0.4702738121244566,0.047027381212445665,0
-1,Adware,Adware,clean,0,1,0,-0.17065171922859568,0.08909582056211673,0.008909582056211673,0
-1,Adware,Adware,clean,0,1,0,-0.11543955845987797,0.2993126417531012,0.02993126417531012,0
-1,Adware,Adware,clean,0,1,0,-0.18678437925643115,0.02767173461458905,0.0027671734614589053,0
-1,Adware,Adware,clean,0,1,0,-0.14260908746807444,0.19586637299929177,0.01958663729992918,0
-1,Adware,Adware,missing_value_injection,1,0,1,-0.16694644101593387,0.10320343375184171,0.9103203433751842,1
-1,Adware,Adware,clean,0,1,0,-0.13648761554457378,0.21917349141037323,0.021917349141037323,0
-1,Adware,Adware,clean,0,1,0,-0.187377350122028,0.025414035428592663,0.0025414035428592665,0
-1,Adware,Adware,feature_poisoning,1,0,1,-0.03202707218765505,0.6169004243656268,0.9616900424365626,1
-1,Benign,Adware,label_flipping,1,0,1,-0.18860938249598602,0.02072314984013035,0.9020723149840131,1
-1,Adware,Adware,missing_value_injection,1,0,1,-0.18123301698069472,0.04880819648525103,0.9048808196485252,1
-1,Adware,Adware,outlier_injection,1,0,1,-0.1689779732028064,0.09546850303140741,0.9095468503031408,1
-1,Adware,Adware,clean,0,1,0,-0.15170253061517375,0.1612436615268722,0.01612436615268722,0
-1,Adware,Adware,missing_value_injection,1,0,1,-0.19026456434723593,0.014421149294991276,0.9014421149294991,1
-1,Benign,Adware,label_flipping,1,0,1,-0.1644223873933136,0.11281360878711122,0.9112813608787111,1
-1,Adware,Adware,clean,0,1,0,-0.1933436981499176,0.002697541470024878,0.0002697541470024878,0
-1,Adware,Adware,clean,0,1,0,-0.19328244081362578,0.0029307749158925533,0.00029307749158925535,0
-1,Adware,Adware,missing_value_injection,1,0,1,-0.15001013983261824,0.16768733273206282,0.9167687332732063,1
-1,Adware,Adware,missing_value_injection,1,0,1,-0.03566714582140301,0.6030410734991929,0.9603041073499193,1
-1,Adware,Adware,missing_value_injection,1,0,1,-0.1681048437001471,0.09879288856498525,0.9098792888564986,1
-1,Adware,Adware,clean,0,1,0,-0.18274218262702424,0.0430621434345293,0.00430621434345293,0
-1,Benign,Adware,backdoor_injection,1,0,1,-0.14610608884399906,0.1825517607343089,0.9182551760734309,1
-1,Adware,Adware,gaussian_noise_injection,1,0,1,-0.18018911377397856,0.052782792130333656,0.9052782792130334,1
-1,Adware,Adware,outlier_injection,1,0,1,-0.16806779852689913,0.09893393572655684,0.9098933935726558,1
-1,Benign,Adware,label_flipping,1,0,1,-0.1933436981499176,0.002697541470024878,0.9002697541470025,1
-1,Adware,Adware,feature_poisoning,1,0,1,-0.18507506683107555,0.03417983390788992,0.903417983390789,1
-1,Benign,Adware,label_flipping,1,0,1,-0.13196086679269825,0.2364088018872762,0.9236408801887277,1
-1,Benign,Adware,label_flipping,1,0,1,-0.19328244081362578,0.0029307749158925533,0.9002930774915893,1
-1,Adware,Adware,feature_poisoning,1,0,1,-0.17943866833025068,0.055640065844336006,0.9055640065844336,1
-1,Adware,Adware,feature_poisoning,1,0,1,-0.18771899987585705,0.02411322553072459,0.9024113225530724,1
-1,Adware,Adware,feature_poisoning,1,0,1,-0.18808749008883385,0.022710222276849823,0.902271022227685,1
-1,Benign,Adware,backdoor_injection,1,0,1,-0.12476644431550948,0.2638011118857011,0.9263801111885701,1
-1,Benign,Adware,label_flipping,1,0,1,-0.1872358619111018,0.02595274287135141,0.9025952742871352,1
-1,Adware,Adware,feature_poisoning,1,0,1,-0.13537431498386143,0.223412313105533,0.9223412313105533,1
-1,Adware,Adware,outlier_injection,1,0,1,-0.18998608157514874,0.015481454892337099,0.9015481454892338,1
-1,Adware,Adware,clean,0,1,0,-0.1933436981499176,0.002697541470024878,0.0002697541470024878,0
-1,Adware,Adware,missing_value_injection,1,0,1,-0.18771899987585705,0.02411322553072459,0.9024113225530724,1
-1,Adware,Adware,clean,0,1,0,-0.09333350991402178,0.3834800278814923,0.03834800278814923,0
-1,Adware,Adware,feature_poisoning,1,0,1,-0.18018774241045948,0.0527880135104728,0.9052788013510473,1
-1,Benign,Adware,backdoor_injection,1,0,1,-0.16721203538343332,0.10219219994239437,0.9102192199942395,1
-1,Benign,Adware,label_flipping,1,0,1,-0.07556831520234725,0.4511198867120679,0.9451119886712068,1
-1,Adware,Adware,gaussian_noise_injection,1,0,1,-0.14726156775007454,0.17815234764837795,0.9178152347648378,1
-1,Adware,Adware,outlier_injection,1,0,1,-0.11532307925878865,0.2997561289676377,0.9299756128967638,1
-1,Adware,Adware,clean,0,1,0,-0.1928970006205225,0.004398314150461324,0.00043983141504613246,0
-1,Benign,Adware,label_flipping,1,0,1,-0.11933264115101538,0.2844899748520036,0.9284489974852004,1
-1,Adware,Adware,feature_poisoning,1,0,1,-0.17098799812779636,0.08781545985463246,0.9087815459854632,1
-1,Benign,Adware,label_flipping,1,0,1,-0.15716979487769744,0.14042739753942857,0.9140427397539429,1
-1,Adware,Adware,clean,0,1,0,-0.19127032826545115,0.010591766586325768,0.0010591766586325769,0
-1,Adware,Adware,missing_value_injection,1,0,1,-0.1776449224194271,0.062469640310316876,0.9062469640310317,1
-1,Adware,Adware,feature_poisoning,1,0,1,-0.16197370532101585,0.12213681139644361,0.9122136811396444,1
-1,Benign,Adware,backdoor_injection,1,0,1,-0.12557132993650377,0.26073656062902184,0.9260736560629022,1
-1,Adware,Adware,feature_poisoning,1,0,1,-0.16696576229266352,0.10312986920883327,0.9103129869208834,1
-1,Adware,Adware,clean,0,1,0,-0.18936464472049397,0.017847536536989228,0.001784753653698923,0
-1,Adware,Adware,clean,0,1,0,-0.15567386040481251,0.14612307373143985,0.014612307373143986,0
-1,Adware,Adware,clean,0,1,0,-0.1843695560638447,0.03686602167410591,0.0036866021674105912,0
-1,Adware,Adware,clean,0,1,0,-0.15698181994956828,0.14114310022711085,0.014114310022711086,0
-1,Adware,Adware,clean,0,1,0,-0.18414611825734878,0.037716747035357656,0.0037716747035357657,0
-1,Adware,Adware,clean,0,1,0,-0.1716689661880912,0.08522271689774241,0.00852227168977424,0
-1,Adware,Adware,clean,0,1,0,-0.1835127006077898,0.04012844480125999,0.004012844480125999,0
-1,Adware,Adware,outlier_injection,1,0,1,-0.18657811055417556,0.028457089693898374,0.9028457089693899,1
-1,Adware,Adware,clean,0,1,0,-0.19204910521846408,0.007626622436924246,0.0007626622436924246,0
-1,Adware,Adware,missing_value_injection,1,0,1,-0.13340668092662433,0.2309039557259367,0.9230903955725936,1
-1,Adware,Adware,clean,0,1,0,-0.17331291761478906,0.07896347548604576,0.007896347548604576,0
-1,Benign,Adware,label_flipping,1,0,1,-0.18509284312374025,0.034112151794302825,0.9034112151794303,1
-1,Benign,Adware,label_flipping,1,0,1,-0.16856489824069093,0.0970412599067133,0.9097041259906713,1
-1,Adware,Adware,clean,0,1,0,-0.18512790950557767,0.03397863875627105,0.003397863875627105,0
-1,Adware,Adware,clean,0,1,0,-0.12350190426489399,0.26861576840354,0.026861576840354003,0
-1,Adware,Adware,clean,0,1,0,-0.19328244081362578,0.0029307749158925533,0.00029307749158925535,0
-1,Adware,Adware,clean,0,1,0,-0.1937074118488592,0.0013127244921963266,0.00013127244921963267,0
-1,Benign,Adware,backdoor_injection,1,0,1,-0.16536420438292726,0.10922769997746329,0.9109227699977464,1
-1,Benign,Adware,backdoor_injection,1,0,1,-0.17157195556272198,0.08559207873765107,0.9085592078737651,1
-1,Adware,Adware,clean,0,1,0,-0.1323061654208308,0.23509409913054657,0.023509409913054658,0
-1,Adware,Adware,clean,0,1,0,-0.12316119470675269,0.26991299856560297,0.026991299856560298,0
-1,Adware,Adware,clean,0,1,0,-0.1816351564252337,0.04727707590367092,0.004727707590367092,0
-1,Benign,Adware,label_flipping,1,0,1,-0.1917716951177853,0.008682843905510662,0.9008682843905511,1
-1,Benign,Adware,label_flipping,1,0,1,-0.18001626781160768,0.05344089223472026,0.9053440892234721,1
-1,Adware,Adware,gaussian_noise_injection,1,0,1,-0.18274984634024505,0.04303296432961168,0.9043032964329611,1
-1,Adware,Adware,feature_poisoning,1,0,1,-0.19302053255232798,0.003927974108373311,0.9003927974108373,1
-1,Adware,Adware,clean,0,1,0,-0.10190027227961879,0.3508626202792398,0.03508626202792398,0
-1,Adware,Adware,clean,0,1,0,-0.16998409800834174,0.09163774626702303,0.009163774626702304,0
-1,Adware,Adware,clean,0,1,0,-0.18274984634024505,0.04303296432961168,0.004303296432961168,0
-1,Adware,Adware,outlier_injection,1,0,1,-0.16496105873383438,0.11076265161944465,0.9110762651619445,1
-1,Adware,Adware,outlier_injection,1,0,1,-0.17420255217217212,0.07557624799719387,0.9075576247997195,1
-1,Adware,Adware,clean,0,1,0,-0.17076678924253336,0.08865769873881568,0.008865769873881569,0
-1,Adware,Adware,gaussian_noise_injection,1,0,1,-0.1917716951177853,0.008682843905510662,0.9008682843905511,1
-1,Adware,Adware,missing_value_injection,1,0,1,-0.1923688422187731,0.006409243966560396,0.9006409243966561,1
-1,Adware,Adware,gaussian_noise_injection,1,0,1,-0.16431420961212645,0.11322548886874617,0.9113225488868746,1
-1,Benign,Adware,label_flipping,1,0,1,-0.18771899987585705,0.02411322553072459,0.9024113225530724,1
-1,Adware,Adware,missing_value_injection,1,0,1,-0.18884720157690055,0.019817668683219436,0.901981766868322,1
-1,Adware,Adware,clean,0,1,0,-0.17199457989986805,0.08398296321897114,0.008398296321897114,0
-1,Adware,Adware,missing_value_injection,1,0,1,-0.11577336274836297,0.2980417029699012,0.9298041702969901,1
-1,Adware,Adware,outlier_injection,1,0,1,-0.1921459066064784,0.007258057255052575,0.9007258057255053,1
-1,Adware,Adware,feature_poisoning,1,0,1,-0.1873947092601435,0.02534794160465148,0.9025347941604651,1
-1,Adware,Adware,clean,0,1,0,-0.09074737481843059,0.39332657421107636,0.03933265742110764,0
-1,Adware,Adware,clean,0,1,0,-0.19125098553136116,0.010665412826880827,0.0010665412826880826,0
-1,Adware,Adware,missing_value_injection,1,0,1,-0.18195266513313196,0.046068181516174866,0.9046068181516175,1
-1,Adware,Adware,clean,0,1,0,-0.18665628632345932,0.02815944038106255,0.002815944038106255,0
-1,Adware,Adware,missing_value_injection,1,0,1,-0.18771899987585705,0.02411322553072459,0.9024113225530724,1
-1,Adware,Adware,clean,0,1,0,-0.0851985118178969,0.41445352024897464,0.041445352024897464,0
-1,Adware,Adware,clean,0,1,0,-0.17903738687131365,0.057167919699829706,0.005716791969982971,0
-1,Benign,Adware,backdoor_injection,1,0,1,-0.14848699125206344,0.1734866249232716,0.9173486624923272,1
-1,Adware,Adware,clean,0,1,0,-0.19328244081362578,0.0029307749158925533,0.00029307749158925535,0
-1,Adware,Adware,clean,0,1,0,-0.18261683930044664,0.04353938024800996,0.004353938024800996,0
-1,Adware,Adware,clean,0,1,0,-0.1422248524165331,0.19732932373334344,0.019732932373334344,0
-1,Adware,Adware,gaussian_noise_injection,1,0,1,-0.17927117482170374,0.05627778681824169,0.9056277786818242,1
-1,Adware,Adware,feature_poisoning,1,0,1,-0.15980486299275964,0.13039454182326637,0.9130394541823267,1
-1,Adware,Adware,outlier_injection,1,0,1,-0.17126330860679906,0.08676723256320384,0.9086767232563204,1
-1,Benign,Adware,backdoor_injection,1,0,1,-0.15349647926093096,0.15441331516041334,0.9154413315160413,1
-1,Adware,Adware,missing_value_injection,1,0,1,-0.10530413965746488,0.3379026098401643,0.9337902609840164,1
-1,Benign,Adware,label_flipping,1,0,1,-0.1398592796283914,0.2063360929830047,0.9206336092983005,1
-1,Benign,Adware,label_flipping,1,0,1,-0.15257179903923118,0.15793397680664323,0.9157933976806644,1
-1,Adware,Adware,outlier_injection,1,0,1,-0.16157492725176476,0.1236551337535382,0.9123655133753539,1
-1,Adware,Adware,clean,0,1,0,-0.1790866396315342,0.05698039292050627,0.005698039292050628,0
-1,Adware,Adware,clean,0,1,0,-0.17468843212178664,0.07372629072208803,0.0073726290722088035,0
-1,Adware,Adware,clean,0,1,0,-0.1908729815812828,0.012104639034961617,0.0012104639034961617,0
-1,Adware,Adware,clean,0,1,0,-0.167955971166797,0.09935971134981714,0.009935971134981715,0
-1,Adware,Adware,outlier_injection,1,0,1,-0.16802513406422415,0.09909637797834492,0.9099096377978345,1
-1,Adware,Adware,feature_poisoning,1,0,1,-0.1582447680423923,0.13633450498819555,0.9136334504988196,1
-1,Benign,Adware,backdoor_injection,1,0,1,-0.17547379008802327,0.07073608977974744,0.9070736089779747,1
-1,Benign,Adware,label_flipping,1,0,1,-0.15776421007647062,0.13816419914592348,0.9138164199145924,1
-1,Adware,Adware,outlier_injection,1,0,1,-0.13997737023890888,0.20588647042866426,0.9205886470428665,1
-1,Adware,Adware,clean,0,1,0,-0.18596614896114505,0.030787094877298693,0.0030787094877298693,0
-1,Benign,Adware,label_flipping,1,0,1,-0.18764856358306997,0.02438140727474669,0.9024381407274746,1
-1,Benign,Adware,backdoor_injection,1,0,1,-0.15246251011686185,0.15835008748827561,0.9158350087488276,1
-1,Benign,Adware,backdoor_injection,1,0,1,-0.1637269168039417,0.11546156920912787,0.9115461569209128,1
-1,Adware,Adware,outlier_injection,1,0,1,-0.16024020429707764,0.12873700725384019,0.912873700725384,1
-1,Adware,Adware,missing_value_injection,1,0,1,-0.17583262169520736,0.06936986105848664,0.9069369861058487,1
-1,Benign,Adware,backdoor_injection,1,0,1,-0.17758452054874574,0.06269961662480694,0.9062699616624807,1
-1,Adware,Adware,clean,0,1,0,-0.1933436981499176,0.002697541470024878,0.0002697541470024878,0
-1,Adware,Adware,feature_poisoning,1,0,1,-0.18237687231059196,0.04445303943279233,0.9044453039432793,1
-1,Adware,Adware,gaussian_noise_injection,1,0,1,-0.19161809875401797,0.0092676523768348,0.9009267652376836,1
-1,Adware,Adware,outlier_injection,1,0,1,-0.15664886222378654,0.14241081577619097,0.9142410815776191,1
-1,Adware,Adware,clean,0,1,0,-0.19060268570816918,0.013133773530621173,0.0013133773530621174,0
-1,Adware,Adware,clean,0,1,0,-0.1553943564637093,0.14718726736543286,0.014718726736543286,0
-1,Benign,Adware,label_flipping,1,0,1,-0.156551096535554,0.14278305247034773,0.9142783052470348,1
-1,Adware,Adware,clean,0,1,0,-0.19325762494234883,0.0030252597812246984,0.00030252597812246984,0
-1,Adware,Adware,gaussian_noise_injection,1,0,1,-0.13419569365120437,0.2278998395216234,0.9227899839521624,1
-1,Adware,Adware,clean,0,1,0,-0.17134558308231307,0.08645397768480556,0.008645397768480556,0
-1,Benign,Adware,label_flipping,1,0,1,-0.19127032826545115,0.010591766586325768,0.9010591766586326,1
-1,Adware,Adware,gaussian_noise_injection,1,0,1,-0.19127032826545115,0.010591766586325768,0.9010591766586326,1
-1,Adware,Adware,clean,0,1,0,-0.10567045111244922,0.3365079020699826,0.03365079020699826,0
-1,Adware,Adware,clean,0,1,0,-0.19302053255232798,0.003927974108373311,0.00039279741083733113,0
-1,Adware,Adware,clean,0,1,0,-0.18703578195557163,0.026714534687682923,0.0026714534687682923,0
-1,Adware,Adware,gaussian_noise_injection,1,0,1,-0.16435491818474413,0.11307049354503917,0.9113070493545039,1
-1,Adware,Adware,outlier_injection,1,0,1,-0.1799362048370945,0.05374572696248536,0.9053745726962485,1
-1,Adware,Adware,clean,0,1,0,-0.1729734214260331,0.08025608582067278,0.008025608582067278,0
-1,Adware,Adware,clean,0,1,0,-0.16218168845056946,0.12134492874328573,0.012134492874328573,0
-1,Adware,Adware,gaussian_noise_injection,1,0,1,-0.1512938238458605,0.16279978678348317,0.9162799786783483,1
-1,Adware,Adware,clean,0,1,0,-0.12899285758490314,0.24770930982323375,0.024770930982323375,0
-1,Adware,Adware,clean,0,1,0,-0.10536188241303734,0.3376827579388033,0.03376827579388033,0
-1,Adware,Adware,outlier_injection,1,0,1,-0.1221348208417461,0.2738208523472908,0.9273820852347291,1
-1,Adware,Adware,outlier_injection,1,0,1,-0.10690873228690012,0.331793224567609,0.9331793224567609,1
-1,Adware,Adware,missing_value_injection,1,0,1,-0.09476206273401916,0.37804090308467014,0.937804090308467,1
-1,Adware,Adware,clean,0,1,0,-0.1710106775958249,0.0877291092099759,0.00877291092099759,0
-1,Adware,Adware,clean,0,1,0,-0.17226751145585456,0.08294379352694381,0.008294379352694382,0
-1,Adware,Adware,gaussian_noise_injection,1,0,1,-0.16213854951120704,0.12150917753514712,0.9121509177535148,1
-1,Adware,Adware,clean,0,1,0,-0.14622285180476136,0.18210719312270762,0.01821071931227076,0
-1,Adware,Adware,clean,0,1,0,-0.1621457590731697,0.12148172758251219,0.01214817275825122,0
-1,Adware,Adware,missing_value_injection,1,0,1,-0.17555979965953838,0.0704086137588098,0.907040861375881,1
-1,Adware,Adware,clean,0,1,0,-0.16582250836923879,0.10748273644406448,0.010748273644406448,0
-1,Benign,Adware,label_flipping,1,0,1,-0.14409573176464413,0.19020606856788735,0.9190206068567888,1
-1,Adware,Adware,clean,0,1,0,-0.19329015712920866,0.0029013955307978234,0.00029013955307978235,0
-1,Adware,Adware,clean,0,1,0,-0.13885402598151803,0.2101635328657071,0.021016353286570713,0
-1,Benign,Adware,label_flipping,1,0,1,-0.1933436981499176,0.002697541470024878,0.9002697541470025,1
-1,Adware,Adware,clean,0,1,0,-0.16112812625348788,0.12535630038521872,0.012535630038521872,0
